organism,taxlevel,Min,Max,Mean,Se,top,metrics,iteration_count
New_MALV-II_01,taxogroup_2,35.784852254362,45.8043010823582,39.7802437182015,1.97862259085769,5,phi,132
New_MALV-II_01,taxogroup_2,35.4888441998177,44.6144229849685,38.9265875613519,1.84500748694972,6,phi,132
New_MALV-II_01,taxogroup_2,35.1496686853684,43.6059764305256,38.3158723462907,1.72061966779413,7,phi,132
New_MALV-II_01,taxogroup_2,33.4648321849544,43.2722803414937,37.668273198236,1.61291196812963,8,phi,132
New_MALV-II_01,taxogroup_2,33.4495802849646,41.8294410504774,37.1396202509005,1.4799371394484,9,phi,132
New_MAST-4,taxogroup_1,1.2363566404606,57.2546373527791,4.11995849014319,7.28516542338051,1,phi,132
New_MAST-4,taxogroup_1,1.17408417465279,30.7565538727575,3.09085440521817,4.84383457135649,10,phi,132
New_MAST-4,taxogroup_1,1.21963840713137,43.5990758441356,3.79072693657964,6.49418987781973,2,phi,132
New_MAST-4,taxogroup_1,1.21582966688922,40.267319198491,3.60262781051809,6.04813993444364,3,phi,132
New_MAST-4,taxogroup_1,1.20201438608683,38.609461192504,3.48195809563478,5.76529387064743,4,phi,132
New_MAST-4,taxogroup_1,1.20085457289143,36.6279429220294,3.37710278343557,5.51209865610562,5,phi,132
